order_id,customer_id,order_date,category,product_name,price,quantity,total_sales,customer_region,payment_type
3944,50516,2022-05-03 16:00:00,Roupas,Boné,80.0,4,320.0,Sudeste,Cartão de Débito
3945,52273,2022-05-03 17:00:00,Utensílios Domésticos,Cafeteira,250.0,3,750.0,Sul,Cartão de Crédito
3946,54696,2022-05-03 18:00:00,Roupas,Camiseta,50.0,3,150.0,Norte,Pix
3947,59692,2022-05-03 19:00:00,Roupas,Boné,80.0,5,400.0,Nordeste,Boleto
3948,52220,2022-05-03 20:00:00,Utensílios Domésticos,Aspirador de Pó,400.0,4,1600.0,Centro-Oeste,Cartão de Crédito
3949,56849,2022-05-03 21:00:00,Eletrônicos,Teclado,150.0,2,300.0,Norte,Cartão de Débito
3950,50619,2022-05-03 22:00:00,Utensílios Domésticos,Panela,90.0,1,90.0,Sul,Cartão de Crédito
3951,54906,2022-05-03 23:00:00,Roupas,Calça Jeans,120.0,3,360.0,Centro-Oeste,Cartão de Débito
3952,57629,2022-05-04 00:00:00,Utensílios Domésticos,Aspirador de Pó,400.0,1,400.0,Centro-Oeste,Cartão de Crédito
3953,58668,2022-05-04 01:00:00,Eletrônicos,Smartphone,1200.0,5,6000.0,Nordeste,Cartão de Débito
3954,51687,2022-05-04 02:00:00,Roupas,Jaqueta,250.0,4,1000.0,Nordeste,Cartão de Débito
3955,51619,2022-05-04 03:00:00,Utensílios Domésticos,Aspirador de Pó,400.0,1,400.0,Sul,Cartão de Débito
3956,50738,2022-05-04 04:00:00,Utensílios Domésticos,Liquidificador,180.0,4,720.0,Sudeste,Pix
3957,57970,2022-05-04 05:00:00,Eletrônicos,Teclado,150.0,3,450.0,Centro-Oeste,Pix
3958,57627,2022-05-04 06:00:00,Utensílios Domésticos,Panela,90.0,4,360.0,Nordeste,Pix
3959,58404,2022-05-04 07:00:00,Utensílios Domésticos,Micro-ondas,600.0,2,1200.0,Sul,Boleto
3960,53405,2022-05-04 08:00:00,Utensílios Domésticos,Aspirador de Pó,400.0,3,1200.0,Nordeste,Cartão de Crédito
3961,58014,2022-05-04 09:00:00,Utensílios Domésticos,Liquidificador,180.0,3,540.0,Centro-Oeste,Cartão de Débito
3962,53245,2022-05-04 10:00:00,Eletrônicos,Teclado,150.0,3,450.0,Centro-Oeste,Cartão de Débito
3963,52308,2022-05-04 11:00:00,Utensílios Domésticos,Panela,90.0,1,90.0,Sul,Cartão de Crédito
3964,57827,2022-05-04 12:00:00,Utensílios Domésticos,Aspirador de Pó,400.0,4,1600.0,Sul,Cartão de Débito
3965,55288,2022-05-04 13:00:00,Eletrônicos,Smartphone,1200.0,5,6000.0,Norte,Boleto
3966,52837,2022-05-04 14:00:00,Eletrônicos,Notebook,3500.0,5,17500.0,Nordeste,Boleto
3967,55255,2022-05-04 15:00:00,Utensílios Domésticos,Aspirador de Pó,400.0,2,800.0,Norte,Cartão de Débito
3968,54731,2022-05-04 16:00:00,Utensílios Domésticos,Cafeteira,250.0,4,1000.0,Centro-Oeste,Boleto
3969,57156,2022-05-04 17:00:00,Eletrônicos,Notebook,3500.0,5,17500.0,Sudeste,Boleto
3970,52581,2022-05-04 18:00:00,Eletrônicos,Monitor,800.0,3,2400.0,Centro-Oeste,Boleto
3971,53210,2022-05-04 19:00:00,Utensílios Domésticos,Cafeteira,250.0,3,750.0,Sul,Cartão de Crédito
3972,56764,2022-05-04 20:00:00,Roupas,Jaqueta,250.0,5,1250.0,Sul,Boleto
3973,58952,2022-05-04 21:00:00,Eletrônicos,Fone de Ouvido,200.0,5,1000.0,Norte,Cartão de Crédito
3974,58293,2022-05-04 22:00:00,Utensílios Domésticos,Micro-ondas,600.0,4,2400.0,Centro-Oeste,Cartão de Débito
3975,51308,2022-05-04 23:00:00,Roupas,Calça Jeans,120.0,4,480.0,Nordeste,Pix
3976,59842,2022-05-05 00:00:00,Roupas,Camiseta,50.0,2,100.0,Norte,Cartão de Débito
3977,55276,2022-05-05 01:00:00,Utensílios Domésticos,Cafeteira,250.0,5,1250.0,Norte,Cartão de Crédito
3978,56436,2022-05-05 02:00:00,Utensílios Domésticos,Liquidificador,180.0,2,360.0,Sul,Cartão de Crédito
3979,56657,2022-05-05 03:00:00,Utensílios Domésticos,Cafeteira,250.0,5,1250.0,Sul,Boleto
3980,54750,2022-05-05 04:00:00,Roupas,Camiseta,50.0,1,50.0,Sudeste,Cartão de Crédito
3981,58080,2022-05-05 05:00:00,Eletrônicos,Teclado,150.0,5,750.0,Sudeste,Boleto
3982,57844,2022-05-05 06:00:00,Utensílios Domésticos,Cafeteira,250.0,2,500.0,Sudeste,Boleto
3983,52295,2022-05-05 07:00:00,Eletrônicos,Fone de Ouvido,200.0,4,800.0,Norte,Cartão de Crédito
3984,55866,2022-05-05 08:00:00,Utensílios Domésticos,Aspirador de Pó,400.0,1,400.0,Sudeste,Cartão de Crédito
3985,50764,2022-05-05 09:00:00,Utensílios Domésticos,Liquidificador,180.0,4,720.0,Centro-Oeste,Pix
3986,51112,2022-05-05 10:00:00,Eletrônicos,Notebook,3500.0,1,3500.0,Sul,Cartão de Crédito
3987,50082,2022-05-05 11:00:00,Roupas,Boné,80.0,4,320.0,Centro-Oeste,Cartão de Débito
3988,51708,2022-05-05 12:00:00,Eletrônicos,Smartphone,1200.0,4,4800.0,Sul,Boleto
3989,55037,2022-05-05 13:00:00,Eletrônicos,Smartphone,1200.0,4,4800.0,Sul,Boleto
3990,51439,2022-05-05 14:00:00,Roupas,Jaqueta,250.0,1,250.0,Nordeste,Cartão de Débito
3991,56169,2022-05-05 15:00:00,Eletrônicos,Notebook,3500.0,1,3500.0,Norte,Cartão de Débito
3992,56567,2022-05-05 16:00:00,Utensílios Domésticos,Aspirador de Pó,400.0,1,400.0,Norte,Cartão de Crédito
3993,53199,2022-05-05 17:00:00,Utensílios Domésticos,Micro-ondas,600.0,4,2400.0,Sudeste,Pix
3994,54393,2022-05-05 18:00:00,Roupas,Jaqueta,250.0,3,750.0,Nordeste,Boleto
3995,54083,2022-05-05 19:00:00,Utensílios Domésticos,Liquidificador,180.0,3,540.0,Sudeste,Cartão de Crédito
3996,58164,2022-05-05 20:00:00,Utensílios Domésticos,Liquidificador,180.0,3,540.0,Nordeste,Cartão de Crédito
3997,52536,2022-05-05 21:00:00,Eletrônicos,Notebook,3500.0,3,10500.0,Centro-Oeste,Cartão de Crédito
3998,51161,2022-05-05 22:00:00,Roupas,Jaqueta,250.0,3,750.0,Centro-Oeste,Cartão de Crédito
3999,54718,2022-05-05 23:00:00,Utensílios Domésticos,Liquidificador,180.0,2,360.0,Sul,Cartão de Crédito
4000,51282,2022-05-06 00:00:00,Roupas,Boné,80.0,1,80.0,Centro-Oeste,Cartão de Crédito
4001,55220,2022-05-06 01:00:00,Eletrônicos,Teclado,150.0,1,150.0,Sudeste,Cartão de Débito
4002,55839,2022-05-06 02:00:00,Roupas,Calça Jeans,120.0,5,600.0,Centro-Oeste,Pix
4003,51181,2022-05-06 03:00:00,Utensílios Domésticos,Aspirador de Pó,400.0,5,2000.0,Sudeste,Pix
4004,55179,2022-05-06 04:00:00,Roupas,Tênis,300.0,4,1200.0,Nordeste,Cartão de Débito
4005,54773,2022-05-06 05:00:00,Roupas,Tênis,300.0,1,300.0,Sudeste,Cartão de Crédito
4006,55975,2022-05-06 06:00:00,Roupas,Boné,80.0,3,240.0,Norte,Cartão de Crédito
4007,58207,2022-05-06 07:00:00,Utensílios Domésticos,Panela,90.0,5,450.0,Norte,Cartão de Crédito
4008,53196,2022-05-06 08:00:00,Roupas,Boné,80.0,4,320.0,Sul,Cartão de Débito
4009,50492,2022-05-06 09:00:00,Utensílios Domésticos,Panela,90.0,5,450.0,Centro-Oeste,Cartão de Crédito
4010,51473,2022-05-06 10:00:00,Eletrônicos,Teclado,150.0,5,750.0,Sul,Cartão de Débito
4011,55177,2022-05-06 11:00:00,Eletrônicos,Teclado,150.0,4,600.0,Nordeste,Cartão de Débito
4012,57430,2022-05-06 12:00:00,Roupas,Calça Jeans,120.0,1,120.0,Sul,Cartão de Débito
4013,54728,2022-05-06 13:00:00,Utensílios Domésticos,Aspirador de Pó,400.0,2,800.0,Centro-Oeste,Pix
4014,56995,2022-05-06 14:00:00,Eletrônicos,Monitor,800.0,1,800.0,Centro-Oeste,Cartão de Débito
4015,51013,2022-05-06 15:00:00,Roupas,Tênis,300.0,2,600.0,Nordeste,Cartão de Débito
4016,51042,2022-05-06 16:00:00,Utensílios Domésticos,Liquidificador,180.0,5,900.0,Norte,Cartão de Crédito
4017,50085,2022-05-06 17:00:00,Utensílios Domésticos,Cafeteira,250.0,1,250.0,Nordeste,Cartão de Crédito
4018,57119,2022-05-06 18:00:00,Roupas,Tênis,300.0,1,300.0,Norte,Cartão de Crédito
4019,59617,2022-05-06 19:00:00,Utensílios Domésticos,Liquidificador,180.0,5,900.0,Norte,Cartão de Crédito
4020,58024,2022-05-06 20:00:00,Utensílios Domésticos,Aspirador de Pó,400.0,3,1200.0,Norte,Cartão de Débito
4021,58269,2022-05-06 21:00:00,Utensílios Domésticos,Aspirador de Pó,400.0,2,800.0,Centro-Oeste,Boleto
4022,52438,2022-05-06 22:00:00,Eletrônicos,Teclado,150.0,3,450.0,Norte,Cartão de Crédito
4023,50749,2022-05-06 23:00:00,Eletrônicos,Teclado,150.0,4,600.0,Centro-Oeste,Boleto
4024,56671,2022-05-07 00:00:00,Roupas,Camiseta,50.0,5,250.0,Sudeste,Pix
4025,50293,2022-05-07 01:00:00,Roupas,Camiseta,50.0,5,250.0,Sul,Cartão de Crédito
4026,55300,2022-05-07 02:00:00,Eletrônicos,Smartphone,1200.0,1,1200.0,Nordeste,Pix
4027,59301,2022-05-07 03:00:00,Roupas,Calça Jeans,120.0,4,480.0,Norte,Pix
4028,54324,2022-05-07 04:00:00,Utensílios Domésticos,Panela,90.0,1,90.0,Centro-Oeste,Boleto
4029,50348,2022-05-07 05:00:00,Eletrônicos,Monitor,800.0,1,800.0,Norte,Cartão de Crédito
4030,53559,2022-05-07 06:00:00,Roupas,Tênis,300.0,3,900.0,Nordeste,Cartão de Crédito
4031,55818,2022-05-07 07:00:00,Utensílios Domésticos,Panela,90.0,5,450.0,Centro-Oeste,Cartão de Débito
4032,53467,2022-05-07 08:00:00,Utensílios Domésticos,Liquidificador,180.0,1,180.0,Centro-Oeste,Pix
4033,58188,2022-05-07 09:00:00,Utensílios Domésticos,Aspirador de Pó,400.0,4,1600.0,Nordeste,Cartão de Débito
4034,54810,2022-05-07 10:00:00,Utensílios Domésticos,Liquidificador,180.0,3,540.0,Norte,Cartão de Crédito
4035,52670,2022-05-07 11:00:00,Eletrônicos,Smartphone,1200.0,2,2400.0,Sul,Cartão de Crédito
4036,51531,2022-05-07 12:00:00,Roupas,Tênis,300.0,1,300.0,Nordeste,Pix
4037,56656,2022-05-07 13:00:00,Utensílios Domésticos,Micro-ondas,600.0,5,3000.0,Centro-Oeste,Pix
4038,55435,2022-05-07 14:00:00,Utensílios Domésticos,Panela,90.0,2,180.0,Sul,Boleto
4039,58956,2022-05-07 15:00:00,Utensílios Domésticos,Panela,90.0,1,90.0,Norte,Pix
4040,50890,2022-05-07 16:00:00,Roupas,Calça Jeans,120.0,1,120.0,Sul,Pix
4041,53914,2022-05-07 17:00:00,Utensílios Domésticos,Cafeteira,250.0,2,500.0,Nordeste,Boleto
4042,55768,2022-05-07 18:00:00,Utensílios Domésticos,Panela,90.0,4,360.0,Sudeste,Cartão de Débito
4043,55918,2022-05-07 19:00:00,Eletrônicos,Teclado,150.0,3,450.0,Centro-Oeste,Cartão de Débito
4044,55536,2022-05-07 20:00:00,Utensílios Domésticos,Aspirador de Pó,400.0,5,2000.0,Norte,Pix
4045,53168,2022-05-07 21:00:00,Roupas,Calça Jeans,120.0,5,600.0,Norte,Pix
4046,52459,2022-05-07 22:00:00,Utensílios Domésticos,Panela,90.0,3,270.0,Nordeste,Boleto
4047,52378,2022-05-07 23:00:00,Eletrônicos,Monitor,800.0,4,3200.0,Sul,Pix
4048,58076,2022-05-08 00:00:00,Roupas,Jaqueta,250.0,5,1250.0,Nordeste,Boleto
4049,57489,2022-05-08 01:00:00,Eletrônicos,Monitor,800.0,5,4000.0,Sudeste,Cartão de Crédito
4050,53109,2022-05-08 02:00:00,Utensílios Domésticos,Micro-ondas,600.0,5,3000.0,Norte,Cartão de Crédito
4051,58893,2022-05-08 03:00:00,Utensílios Domésticos,Micro-ondas,600.0,5,3000.0,Norte,Cartão de Débito
4052,57997,2022-05-08 04:00:00,Roupas,Boné,80.0,5,400.0,Centro-Oeste,Cartão de Crédito
4053,58548,2022-05-08 05:00:00,Utensílios Domésticos,Micro-ondas,600.0,2,1200.0,Norte,Cartão de Crédito
4054,53993,2022-05-08 06:00:00,Roupas,Jaqueta,250.0,3,750.0,Sul,Cartão de Débito
4055,53328,2022-05-08 07:00:00,Eletrônicos,Notebook,3500.0,4,14000.0,Sul,Cartão de Débito
4056,51531,2022-05-08 08:00:00,Roupas,Tênis,300.0,5,1500.0,Sudeste,Boleto
4057,58961,2022-05-08 09:00:00,Roupas,Calça Jeans,120.0,5,600.0,Nordeste,Boleto
4058,59837,2022-05-08 10:00:00,Eletrônicos,Teclado,150.0,3,450.0,Norte,Cartão de Crédito
4059,53635,2022-05-08 11:00:00,Utensílios Domésticos,Cafeteira,250.0,2,500.0,Nordeste,Cartão de Crédito
4060,57385,2022-05-08 12:00:00,Eletrônicos,Monitor,800.0,4,3200.0,Sudeste,Cartão de Crédito
4061,59240,2022-05-08 13:00:00,Utensílios Domésticos,Liquidificador,180.0,5,900.0,Sul,Cartão de Crédito
4062,56478,2022-05-08 14:00:00,Roupas,Calça Jeans,120.0,4,480.0,Norte,Boleto
4063,52837,2022-05-08 15:00:00,Roupas,Boné,80.0,2,160.0,Centro-Oeste,Boleto
4064,58747,2022-05-08 16:00:00,Eletrônicos,Notebook,3500.0,5,17500.0,Nordeste,Cartão de Crédito
4065,52427,2022-05-08 17:00:00,Utensílios Domésticos,Micro-ondas,600.0,2,1200.0,Sudeste,Boleto
4066,54034,2022-05-08 18:00:00,Roupas,Boné,80.0,1,80.0,Sudeste,Cartão de Crédito
4067,57191,2022-05-08 19:00:00,Roupas,Camiseta,50.0,3,150.0,Sudeste,Cartão de Crédito
4068,58054,2022-05-08 20:00:00,Eletrônicos,Smartphone,1200.0,2,2400.0,Norte,Cartão de Débito
4069,50010,2022-05-08 21:00:00,Eletrônicos,Notebook,3500.0,4,14000.0,Centro-Oeste,Cartão de Débito
4070,56958,2022-05-08 22:00:00,Roupas,Boné,80.0,4,320.0,Nordeste,Cartão de Débito
4071,58399,2022-05-08 23:00:00,Eletrônicos,Teclado,150.0,1,150.0,Nordeste,Cartão de Crédito
4072,59522,2022-05-09 00:00:00,Roupas,Boné,80.0,5,400.0,Norte,Cartão de Crédito
4073,58614,2022-05-09 01:00:00,Eletrônicos,Monitor,800.0,5,4000.0,Nordeste,Boleto
4074,51605,2022-05-09 02:00:00,Roupas,Tênis,300.0,4,1200.0,Sudeste,Cartão de Crédito
4075,56367,2022-05-09 03:00:00,Eletrônicos,Teclado,150.0,4,600.0,Norte,Pix
4076,58632,2022-05-09 04:00:00,Eletrônicos,Fone de Ouvido,200.0,3,600.0,Sudeste,Cartão de Débito
4077,51905,2022-05-09 05:00:00,Utensílios Domésticos,Panela,90.0,2,180.0,Nordeste,Cartão de Crédito
4078,51340,2022-05-09 06:00:00,Eletrônicos,Smartphone,1200.0,2,2400.0,Centro-Oeste,Cartão de Crédito
4079,58097,2022-05-09 07:00:00,Utensílios Domésticos,Aspirador de Pó,400.0,2,800.0,Sul,Pix
4080,56458,2022-05-09 08:00:00,Utensílios Domésticos,Liquidificador,180.0,3,540.0,Nordeste,Pix
4081,53709,2022-05-09 09:00:00,Eletrônicos,Monitor,800.0,3,2400.0,Nordeste,Boleto
4082,52264,2022-05-09 10:00:00,Eletrônicos,Notebook,3500.0,5,17500.0,Nordeste,Cartão de Crédito
4083,57838,2022-05-09 11:00:00,Roupas,Boné,80.0,2,160.0,Norte,Boleto
4084,51422,2022-05-09 12:00:00,Roupas,Tênis,300.0,2,600.0,Nordeste,Cartão de Débito
4085,52393,2022-05-09 13:00:00,Eletrônicos,Monitor,800.0,3,2400.0,Sul,Cartão de Débito
4086,57332,2022-05-09 14:00:00,Roupas,Tênis,300.0,3,900.0,Nordeste,Cartão de Crédito
4087,52380,2022-05-09 15:00:00,Roupas,Tênis,300.0,2,600.0,Sudeste,Pix
4088,57813,2022-05-09 16:00:00,Utensílios Domésticos,Liquidificador,180.0,4,720.0,Sul,Pix
4089,54087,2022-05-09 17:00:00,Utensílios Domésticos,Panela,90.0,2,180.0,Nordeste,Pix
4090,59150,2022-05-09 18:00:00,Eletrônicos,Teclado,150.0,2,300.0,Norte,Cartão de Débito
4091,53264,2022-05-09 19:00:00,Utensílios Domésticos,Micro-ondas,600.0,1,600.0,Centro-Oeste,Cartão de Crédito
4092,55417,2022-05-09 20:00:00,Utensílios Domésticos,Micro-ondas,600.0,4,2400.0,Nordeste,Boleto
4093,54669,2022-05-09 21:00:00,Roupas,Camiseta,50.0,5,250.0,Centro-Oeste,Boleto
4094,57203,2022-05-09 22:00:00,Eletrônicos,Monitor,800.0,1,800.0,Centro-Oeste,Cartão de Crédito
4095,57242,2022-05-09 23:00:00,Roupas,Calça Jeans,120.0,1,120.0,Sudeste,Pix
4096,50645,2022-05-10 00:00:00,Roupas,Boné,80.0,2,160.0,Sul,Pix
4097,55785,2022-05-10 01:00:00,Eletrônicos,Teclado,150.0,4,600.0,Sul,Cartão de Débito
4098,58374,2022-05-10 02:00:00,Eletrônicos,Teclado,150.0,1,150.0,Norte,Cartão de Débito
4099,56729,2022-05-10 03:00:00,Roupas,Camiseta,50.0,5,250.0,Sul,Boleto
4100,54505,2022-05-10 04:00:00,Eletrônicos,Teclado,150.0,2,300.0,Norte,Cartão de Débito
4101,59552,2022-05-10 05:00:00,Roupas,Boné,80.0,3,240.0,Sudeste,Pix
4102,56058,2022-05-10 06:00:00,Roupas,Camiseta,50.0,3,150.0,Centro-Oeste,Cartão de Débito
4103,59915,2022-05-10 07:00:00,Eletrônicos,Fone de Ouvido,200.0,1,200.0,Sul,Cartão de Crédito
4104,51369,2022-05-10 08:00:00,Eletrônicos,Fone de Ouvido,200.0,3,600.0,Nordeste,Boleto
4105,57636,2022-05-10 09:00:00,Roupas,Boné,80.0,2,160.0,Nordeste,Cartão de Débito
4106,53809,2022-05-10 10:00:00,Eletrônicos,Notebook,3500.0,5,17500.0,Centro-Oeste,Cartão de Débito
4107,51109,2022-05-10 11:00:00,Roupas,Jaqueta,250.0,5,1250.0,Sul,Boleto
4108,56787,2022-05-10 12:00:00,Roupas,Boné,80.0,5,400.0,Sudeste,Boleto
4109,55850,2022-05-10 13:00:00,Roupas,Boné,80.0,3,240.0,Sudeste,Cartão de Débito
4110,50438,2022-05-10 14:00:00,Roupas,Camiseta,50.0,3,150.0,Nordeste,Boleto
4111,55301,2022-05-10 15:00:00,Eletrônicos,Smartphone,1200.0,4,4800.0,Sul,Cartão de Crédito
4112,54926,2022-05-10 16:00:00,Roupas,Calça Jeans,120.0,5,600.0,Norte,Pix
4113,53564,2022-05-10 17:00:00,Roupas,Boné,80.0,1,80.0,Norte,Pix
4114,59174,2022-05-10 18:00:00,Eletrônicos,Fone de Ouvido,200.0,3,600.0,Sudeste,Cartão de Débito
4115,55702,2022-05-10 19:00:00,Eletrônicos,Monitor,800.0,2,1600.0,Sudeste,Cartão de Débito
4116,55955,2022-05-10 20:00:00,Roupas,Camiseta,50.0,5,250.0,Nordeste,Cartão de Crédito
4117,52295,2022-05-10 21:00:00,Roupas,Boné,80.0,2,160.0,Centro-Oeste,Pix
4118,51055,2022-05-10 22:00:00,Roupas,Jaqueta,250.0,2,500.0,Nordeste,Cartão de Débito
4119,57351,2022-05-10 23:00:00,Utensílios Domésticos,Micro-ondas,600.0,5,3000.0,Sul,Cartão de Débito
4120,52670,2022-05-11 00:00:00,Roupas,Tênis,300.0,5,1500.0,Centro-Oeste,Cartão de Crédito
4121,55890,2022-05-11 01:00:00,Roupas,Camiseta,50.0,3,150.0,Nordeste,Boleto
4122,52005,2022-05-11 02:00:00,Roupas,Boné,80.0,1,80.0,Sudeste,Cartão de Débito
4123,50260,2022-05-11 03:00:00,Eletrônicos,Monitor,800.0,3,2400.0,Sul,Boleto
4124,55610,2022-05-11 04:00:00,Roupas,Calça Jeans,120.0,5,600.0,Sudeste,Cartão de Crédito
4125,53864,2022-05-11 05:00:00,Eletrônicos,Notebook,3500.0,5,17500.0,Centro-Oeste,Boleto
4126,53016,2022-05-11 06:00:00,Roupas,Boné,80.0,3,240.0,Sudeste,Pix
4127,56660,2022-05-11 07:00:00,Roupas,Tênis,300.0,3,900.0,Nordeste,Cartão de Crédito
4128,55734,2022-05-11 08:00:00,Utensílios Domésticos,Liquidificador,180.0,5,900.0,Sul,Cartão de Débito
4129,57132,2022-05-11 09:00:00,Eletrônicos,Fone de Ouvido,200.0,4,800.0,Norte,Boleto
4130,58620,2022-05-11 10:00:00,Eletrônicos,Notebook,3500.0,5,17500.0,Sul,Cartão de Débito
4131,52509,2022-05-11 11:00:00,Roupas,Tênis,300.0,3,900.0,Norte,Pix
4132,59192,2022-05-11 12:00:00,Utensílios Domésticos,Micro-ondas,600.0,5,3000.0,Sul,Pix
4133,54960,2022-05-11 13:00:00,Roupas,Jaqueta,250.0,3,750.0,Centro-Oeste,Boleto
4134,55921,2022-05-11 14:00:00,Eletrônicos,Notebook,3500.0,4,14000.0,Sul,Pix
4135,51609,2022-05-11 15:00:00,Eletrônicos,Notebook,3500.0,2,7000.0,Centro-Oeste,Pix
4136,55933,2022-05-11 16:00:00,Utensílios Domésticos,Aspirador de Pó,400.0,3,1200.0,Sul,Boleto
4137,58257,2022-05-11 17:00:00,Roupas,Boné,80.0,3,240.0,Centro-Oeste,Cartão de Débito
4138,50101,2022-05-11 18:00:00,Eletrônicos,Smartphone,1200.0,5,6000.0,Sudeste,Pix
4139,54838,2022-05-11 19:00:00,Roupas,Jaqueta,250.0,2,500.0,Norte,Boleto
4140,52793,2022-05-11 20:00:00,Utensílios Domésticos,Cafeteira,250.0,4,1000.0,Centro-Oeste,Cartão de Crédito
4141,58785,2022-05-11 21:00:00,Utensílios Domésticos,Panela,90.0,2,180.0,Norte,Cartão de Crédito
4142,54898,2022-05-11 22:00:00,Utensílios Domésticos,Panela,90.0,5,450.0,Sul,Pix
4143,56583,2022-05-11 23:00:00,Eletrônicos,Monitor,800.0,2,1600.0,Sul,Cartão de Crédito
4144,51622,2022-05-12 00:00:00,Eletrônicos,Monitor,800.0,3,2400.0,Sul,Cartão de Crédito
4145,57488,2022-05-12 01:00:00,Eletrônicos,Monitor,800.0,2,1600.0,Sul,Cartão de Débito
4146,57606,2022-05-12 02:00:00,Eletrônicos,Teclado,150.0,4,600.0,Sul,Cartão de Débito
4147,53403,2022-05-12 03:00:00,Roupas,Camiseta,50.0,2,100.0,Centro-Oeste,Boleto
4148,57349,2022-05-12 04:00:00,Eletrônicos,Smartphone,1200.0,3,3600.0,Sul,Pix
4149,53610,2022-05-12 05:00:00,Utensílios Domésticos,Panela,90.0,2,180.0,Sul,Cartão de Crédito
4150,55098,2022-05-12 06:00:00,Roupas,Jaqueta,250.0,3,750.0,Sudeste,Cartão de Débito
4151,51836,2022-05-12 07:00:00,Eletrônicos,Teclado,150.0,2,300.0,Sul,Boleto
4152,52981,2022-05-12 08:00:00,Utensílios Domésticos,Panela,90.0,1,90.0,Norte,Pix
4153,57813,2022-05-12 09:00:00,Utensílios Domésticos,Panela,90.0,3,270.0,Centro-Oeste,Cartão de Crédito
4154,51516,2022-05-12 10:00:00,Roupas,Jaqueta,250.0,1,250.0,Nordeste,Boleto
4155,53283,2022-05-12 11:00:00,Roupas,Jaqueta,250.0,3,750.0,Centro-Oeste,Pix
4156,53023,2022-05-12 12:00:00,Eletrônicos,Smartphone,1200.0,1,1200.0,Sul,Boleto
4157,52025,2022-05-12 13:00:00,Utensílios Domésticos,Micro-ondas,600.0,3,1800.0,Sul,Cartão de Crédito
4158,51594,2022-05-12 14:00:00,Utensílios Domésticos,Liquidificador,180.0,1,180.0,Centro-Oeste,Cartão de Crédito
4159,50806,2022-05-12 15:00:00,Utensílios Domésticos,Cafeteira,250.0,4,1000.0,Nordeste,Boleto
4160,51207,2022-05-12 16:00:00,Utensílios Domésticos,Liquidificador,180.0,1,180.0,Norte,Cartão de Crédito
4161,54565,2022-05-12 17:00:00,Utensílios Domésticos,Aspirador de Pó,400.0,1,400.0,Norte,Cartão de Crédito
4162,58243,2022-05-12 18:00:00,Eletrônicos,Fone de Ouvido,200.0,5,1000.0,Norte,Cartão de Crédito
4163,54758,2022-05-12 19:00:00,Utensílios Domésticos,Liquidificador,180.0,5,900.0,Centro-Oeste,Cartão de Crédito
4164,56295,2022-05-12 20:00:00,Roupas,Tênis,300.0,2,600.0,Centro-Oeste,Cartão de Crédito
4165,57660,2022-05-12 21:00:00,Utensílios Domésticos,Cafeteira,250.0,3,750.0,Sul,Cartão de Crédito
4166,50111,2022-05-12 22:00:00,Utensílios Domésticos,Cafeteira,250.0,5,1250.0,Norte,Cartão de Débito
4167,51221,2022-05-12 23:00:00,Utensílios Domésticos,Liquidificador,180.0,2,360.0,Sul,Cartão de Crédito
4168,54980,2022-05-13 00:00:00,Roupas,Boné,80.0,1,80.0,Nordeste,Pix
4169,53646,2022-05-13 01:00:00,Eletrônicos,Fone de Ouvido,200.0,5,1000.0,Nordeste,Cartão de Crédito
4170,59174,2022-05-13 02:00:00,Eletrônicos,Fone de Ouvido,200.0,3,600.0,Sudeste,Cartão de Crédito
4171,55360,2022-05-13 03:00:00,Roupas,Tênis,300.0,5,1500.0,Nordeste,Pix
4172,57001,2022-05-13 04:00:00,Roupas,Camiseta,50.0,4,200.0,Norte,Boleto
4173,55028,2022-05-13 05:00:00,Roupas,Tênis,300.0,4,1200.0,Nordeste,Pix
4174,55128,2022-05-13 06:00:00,Utensílios Domésticos,Panela,90.0,1,90.0,Sudeste,Cartão de Crédito
4175,57281,2022-05-13 07:00:00,Roupas,Camiseta,50.0,5,250.0,Centro-Oeste,Boleto
4176,58103,2022-05-13 08:00:00,Roupas,Camiseta,50.0,2,100.0,Nordeste,Boleto
4177,51040,2022-05-13 09:00:00,Eletrônicos,Teclado,150.0,4,600.0,Sudeste,Cartão de Crédito
4178,53664,2022-05-13 10:00:00,Roupas,Calça Jeans,120.0,1,120.0,Nordeste,Pix
4179,55220,2022-05-13 11:00:00,Utensílios Domésticos,Aspirador de Pó,400.0,4,1600.0,Sudeste,Cartão de Crédito
4180,59880,2022-05-13 12:00:00,Eletrônicos,Notebook,3500.0,2,7000.0,Norte,Cartão de Crédito
4181,55723,2022-05-13 13:00:00,Utensílios Domésticos,Cafeteira,250.0,4,1000.0,Norte,Cartão de Crédito
4182,52186,2022-05-13 14:00:00,Eletrônicos,Teclado,150.0,3,450.0,Nordeste,Pix
4183,59914,2022-05-13 15:00:00,Utensílios Domésticos,Liquidificador,180.0,3,540.0,Norte,Boleto
4184,50004,2022-05-13 16:00:00,Eletrônicos,Notebook,3500.0,5,17500.0,Sudeste,Cartão de Crédito
4185,51876,2022-05-13 17:00:00,Roupas,Boné,80.0,1,80.0,Sudeste,Pix
4186,54981,2022-05-13 18:00:00,Roupas,Camiseta,50.0,2,100.0,Sul,Cartão de Crédito
4187,53848,2022-05-13 19:00:00,Eletrônicos,Notebook,3500.0,3,10500.0,Nordeste,Boleto
4188,55066,2022-05-13 20:00:00,Roupas,Jaqueta,250.0,4,1000.0,Nordeste,Boleto
